Timestamp;SetSpeed;x
127985086;-128;345
127986087;-212;268
127987084;-292;192
127988086;-368;138
127989085;-438;100
127990086;-502;82
127991097;-558;72
127992086;-606;81
127993088;-644;83
127994084;-673;74
127995086;-691;48
127996084;-699;8
127997086;-697;-30
127998084;-683;-67
127999089;-660;-95
128000086;-626;-108
128001104;-583;-119
128002086;-531;-145
128003088;-471;-181
128004086;-404;-229
128005088;-331;-278
128006085;-252;-323
128007088;-170;-361
128008085;-86;-388
128009083;0;-403
128010088;0;-413
128011082;86;-415
128012102;170;-391
128013084;252;-336
128014087;331;-267
128015084;404;-205
128016086;471;-158
128017084;531;-115
128018086;583;-81
128019086;626;-67
128020088;660;-62
128021086;683;-63
128022088;697;-43
128023100;699;-16
128024090;691;14
128025084;673;45
128026088;644;75
128027088;606;92
128028085;558;107
128029089;502;128
128030086;438;171
128031087;368;228
128032084;292;290
128033086;212;344
128034102;128;385
128035083;43;408
128036085;-43;396
128037082;-128;346
128038083;-212;270
128039083;-292;193
128040084;-368;135
128041089;-438;99
128042082;-502;82
128043087;-558;71
128044088;-606;79
128045102;-644;83
128046083;-673;73
128047085;-691;47
128048082;-699;8
128049086;-697;-33
128050082;-683;-70
128051084;-660;-97
128052088;-626;-108
128053089;-583;-117
128054086;-531;-143
128055088;-471;-182
128056101;-404;-229
128057082;-331;-279
128058084;-252;-324
128059083;-170;-363
128060085;-86;-388
128061082;0;-402
128062084;0;-413
128063082;86;-414
128064084;170;-390
128065089;252;-336
128066084;331;-268
128067103;404;-203
128068085;471;-159
128069083;531;-116
128070088;583;-82
128071083;626;-68
128072088;660;-63
128073082;683;-61
128074087;697;-41
128075082;699;-14
128076087;691;17
128077089;673;44
128078098;644;71
128079083;606;89
128080086;558;109
128081083;502;132
128082086;438;173
128083083;368;227
128084085;292;287
128085083;212;341
128086085;128;385
128087082;43;409
128088085;-43;399
128089098;-128;349
128090087;-212;274
128091089;-292;195
128092085;-368;139
128093086;-438;100
128094082;-502;82
128095084;-558;71
128096088;-606;79
128097089;-644;84
128098086;-673;75
128099082;-691;50
128100101;-699;11
128101087;-697;-31
128102084;-683;-67
128103085;-660;-96
128104082;-626;-107
128105083;-583;-118
128106087;-531;-144
128107089;-471;-181
128108085;-404;-227
128109082;-331;-277
128110086;-252;-322
128111098;-170;-362
128112087;-86;-387
128113089;0;-402
128114085;0;-412
128115087;87;-412
128116083;174;-385
128117085;257;-329
128118089;337;-260
128119085;411;-198
128120082;479;-150
128121083;539;-110
128122097;591;-78
128123084;633;-64
128124088;665;-60
128125089;687;-60
128126086;698;-41
128127089;698;-12
128128086;687;20
128129083;665;51
128130088;633;77
128131083;591;90
128132088;539;111
128133101;479;136
128134083;411;175
128135085;337;232
128136083;257;295
128137085;174;350
128138083;87;388
128139087;0;406
128140085;-87;384
128141087;-174;324
128142085;-257;239
128143114;-337;163
128144102;-411;112
128145084;-479;82
128146087;-539;70
128147084;-591;68
128148086;-633;77
128149087;-665;83
128150089;-687;64
128151086;-698;35
128152089;-698;-10
128153086;-687;-53
128154088;-665;-89
128155101;-633;-107
128156082;-591;-119
128157083;-539;-132
128158240;-479;-104
128159085;-411;-198
128160087;-337;-247
128161084;-257;-300
128162085;-174;-343
128163089;-87;-378
128164083;0;-399
128165128;0;-358
128166089;87;-413
128167083;174;-387
128168087;257;-333
128169083;337;-259
128170088;411;-192
128171089;479;-150
128172086;539;-112
128173087;591;-83
128174084;633;-68
128175086;665;-61
128176100;687;-57
128177086;698;-36
128178083;698;-10
128179087;687;18
128180083;665;46
128181085;633;75
128182089;591;91
128183083;539;112
128184087;479;136
128185088;411;176
128186103;337;228
128187086;257;290
128188088;174;344
128189087;87;388
128190089;0;409
128191085;-87;390
128192088;-174;328
128193085;-257;244
128194088;-337;167
128195085;-411;120
128196088;-479;89
128197122;-539;76
128198087;-591;70
128199085;-633;76
128200082;-665;78
128201084;-687;64
128202090;-698;38
128203084;-698;-4
128204089;-687;-48
128205084;-665;-86
128206089;-633;-105
128207083;-591;-116
128208104;-539;-127
128209088;-479;-156
128210083;-411;-195
128211089;-337;-241
128212083;-257;-291
128213088;-174;-339
128214083;-87;-377
128215088;0;-396
128216082;0;-408
128217088;87;-411
128218082;174;-389
128219139;257;-334
128220084;337;-258
128221086;411;-189
128222083;479;-146
128223083;539;-109
128224087;591;-80
128225088;633;-66
128226085;665;-61
128227086;687;-57
128228083;698;-35
128229087;698;-8
128230084;687;25
128231101;665;50
128232082;633;75
128233084;591;93
128234088;539;113
128235089;479;134
128236086;411;176
128237088;337;230
128238084;257;290
128239088;174;345
128240085;87;389
128241120;0;408
128242086;-87;389
128243088;-174;329
128244085;-257;246
128245086;-337;169
128246083;-411;122
128247084;-479;91
128248089;-539;75
128249085;-591;70
128250089;-633;81
128251083;-665;86
128252087;-687;66
128253101;-698;38
128254082;-698;-6
128255084;-687;-46
128256088;-665;-82
128257082;-633;-105
128258088;-591;-117
128259085;-539;-127
128260082;-479;-152
128261084;-411;-192
128262089;-337;-242
128263103;-257;-294
128264085;-174;-338
128265088;-87;-373
128266086;0;-395
128267088;0;-406
128268085;87;-408
128269083;174;-387
128270088;257;-330
128271082;337;-254
128272087;411;-186
128273082;479;-144
128274099;539;-108
128275089;591;-80
128276084;633;-66
128277089;665;-58
128278084;687;-53
128279084;698;-32
128280087;698;-4
128281084;687;26
128282086;665;50
128283084;633;76
128284086;591;94
128285100;539;114
128286082;479;140
128287085;411;181
128288089;337;232
128289084;257;293
128290088;174;349
128291082;87;390
128292086;0;408
128293088;-87;388
128294084;-174;329
128295086;-257;244
128296082;-337;168
128297101;-411;120
128298083;-479;90
128299087;-539;76
128300084;-591;73
128301085;-633;80
128302089;-665;83
128303083;-687;65
128304087;-698;36
128305089;-698;-5
128306085;-687;-46
128307087;-665;-84
128308100;-633;-107
128309084;-591;-116
128310086;-539;-127
128311083;-479;-154
128312084;-411;-196
128313089;-337;-246
128314082;-257;-296
128315086;-174;-342
128316088;-87;-377
128317084;0;-397
128318086;0;-408
128319100;87;-410
128320089;174;-389
128321083;257;-338
128322087;337;-263
128323082;411;-195
128324087;479;-150
128325089;539;-113
128326087;591;-85
128327089;633;-69
128328086;665;-61
128329083;687;-56
128330102;698;-36
128331084;698;-10
128332087;687;21
128333084;665;48
128334087;633;74
128335084;591;92
128336086;539;112
128337084;479;136
128338086;411;175
128339086;337;227
128340088;257;287
128341103;174;343
128342085;87;386
128343087;0;407
128344085;-87;389
128345087;-174;330
128346084;-257;248
128347087;-337;169
128348084;-411;121
128349089;-479;89
128350086;-539;76
128351089;-591;71
128352103;-633;83
128353084;-665;82
128354085;-687;65
128355089;-698;37
128356082;-698;-3
128357087;-687;-46
128358088;-665;-83
128359087;-633;-109
128360089;-591;-119
128361085;-539;-125
128362087;-479;-153
128363099;-411;-193
128364088;-337;-243
128365090;-257;-294
128366083;-174;-341
128367088;-87;-378
128368089;0;-398
128369089;0;-407
128370082;87;-407
128371087;174;-386
128372088;257;-331
128373084;337;-255
128374103;411;-186
128375084;479;-146
128376086;539;-110
128377083;591;-81
128378084;633;-67
128379083;665;-61
128380085;687;-55
128381089;698;-32
128382083;698;-3
128383087;687;26
128384089;665;51
128385102;633;75
128386084;591;91
128387085;539;112
128388083;479;136
128389087;411;180
128390085;337;235
128391087;257;293
128392085;174;348
128393087;87;391
128394084;0;408
128395103;-87;385
128396085;-174;321
128397088;-257;236
128398086;-337;160
128399083;-411;116
128400088;-479;87
128401083;-539;77
128402088;-591;73
128403082;-633;82
128404087;-665;83
128405089;-687;63
128406087;-698;33
128407101;-698;-9
128408083;-687;-51
128409089;-665;-88
128410086;-633;-108
128411088;-591;-119
128412086;-539;-128
128413088;-479;-153
128414085;-411;-197
128415088;-337;-249
128416085;-257;-302
128417100;-174;-346
128418082;-87;-378
128419086;0;-397
128420089;0;-408
128421083;87;-410
128422087;174;-386
128423088;257;-331
128424085;337;-257
128425086;411;-189
128426083;479;-145
128427102;539;-109
128428083;591;-82
128429088;633;-70
128430084;665;-64
128431086;687;-57
128432082;698;-33
128433084;698;-3
128434088;687;27
128435090;665;51
128436086;633;75
128437087;591;91
128438100;539;111
128439084;479;138
128440086;411;181
128441082;337;234
128442084;257;293
128443088;174;347
128444089;87;388
128445086;0;407
128446087;-87;386
128447084;-174;324
128448098;-257;242
128449089;-337;168
128450083;-411;119
128451088;-479;88
128452089;-539;75
128453086;-591;72
128454088;-633;82
128455086;-665;83
128456088;-687;65
128457085;-698;35
128458088;-698;-8
128459103;-687;-49
128460085;-665;-88
128461088;-633;-107
128462085;-591;-117
128463087;-539;-127
128464085;-479;-153
128465087;-411;-196
128466084;-337;-248
128467087;-257;-298
128468084;-174;-342
128469089;-87;-375
128470098;0;-398
128471088;0;-411
128472083;87;-412
128473088;174;-393
128474082;257;-341
128475087;337;-266
128476089;411;-197
128477087;479;-154
128478089;539;-118
128479089;591;-87
128480084;633;-69
128481102;665;-63
128482089;687;-57
128483086;698;-37
128484087;698;-9
128485083;687;19
128486084;665;44
128487088;633;70
128488082;591;87
128489089;539;107
128490083;479;131
128491087;411;172
128492099;337;225
128493086;257;286
128494082;174;341
128495084;87;383
128496088;0;402
128497089;-87;385
128498086;-174;326
128499082;-257;244
128500087;-337;165
128501088;-411;115
128502085;-479;86
128503097;-539;74
128504085;-591;69
128505087;-633;80
128506084;-665;81
128507086;-687;65
128508082;-698;35
128509086;-698;-8
128510083;-687;-52
128511084;-665;-87
128512089;-633;-108
128513109;-591;-117
128514101;-539;-128
128515082;-479;-153
128516084;-411;-193
128517088;-337;-245
128518089;-257;-298
128519089;-174;-345
128520084;-87;-380
128521089;0;-402
128522083;0;-412
128523089;87;-410
128524083;174;-386
128525104;257;-332
128526083;337;-252
128527089;411;-186
128528083;479;-146
128529083;539;-111
128530086;591;-82
128531083;633;-68
128532086;665;-63
128533083;687;-56
128534085;698;-31
128535169;698;52
128536089;687;28
128537084;665;50
128538089;633;74
128539087;591;88
128540084;539;112
128541086;479;142
128542084;411;184
128543086;337;236
128544083;257;296
128545086;174;352
128546148;87;392
128547086;0;409
128548089;-87;388
128549089;-174;329
128550082;-257;243
128551085;-337;167
128552087;-411;121
128553083;-479;90
128554085;-539;79
128555089;-591;76
128556083;-633;85
128557113;-665;85
128558098;-687;69
128559089;-698;40
128560083;-698;-3
128561088;-687;-45
128562089;-665;-83
128563086;-633;-106
128564087;-591;-115
128565084;-539;-124
128566086;-479;-150
128567082;-411;-192
128568084;-337;-243
128569110;-257;-295
128570098;-174;-341
128571243;-87;-323
128572085;0;-397
128573087;0;-407
128574084;87;-409
128575085;174;-388
128576082;257;-337
128577083;337;-263
128578088;411;-193
128579084;479;-150
128580115;539;-115
128581096;591;-85
128582085;633;-68
128583087;665;-62
128584084;687;-56
128585086;698;-35
128586083;698;-5
128587086;687;25
128588083;665;52
128589088;633;74
128590086;591;90
128591141;539;112
128592083;479;137
128593086;411;178
128594083;337;231
128595086;257;292
128596083;174;345
128597086;87;389
128598083;0;408
128599088;-87;389
128600085;-174;330
128601088;-257;245
128602085;-337;165
128603114;-411;118
128604097;-479;88
128605087;-539;76
128606089;-591;73
128607087;-633;82
128608089;-665;84
128609089;-687;66
128610083;-698;38
128611089;-698;-4
128612083;-687;-47
128613088;-665;-85
128614120;-633;-106
128615082;-591;-117
128616083;-539;-125
128617087;-479;-150
128618088;-411;-191
128619087;-337;-245
128620089;-257;-298
128621085;-174;-344
128622087;-87;-379
128623084;0;-398
128624085;0;-410
128625119;87;-412
128626089;174;-392
128627083;257;-340
128628088;337;-263
128629084;411;-195
128630089;479;-153
128631082;539;-116
128632086;591;-85
128633088;633;-68
128634084;665;-61
128635086;687;-57
128636082;698;-35
128637137;698;-7
128638086;687;21
128639083;665;47
128640087;633;72
128641089;591;90
128642085;539;112
128643086;479;138
128644083;411;176
128645085;337;227
128646089;257;288
128647083;174;343
128648087;87;387
128649110;0;405
128650101;-87;387
128651083;-174;329
128652086;-257;245
128653083;-337;166
128654086;-411;118
128655083;-479;88
128656086;-539;77
128657083;-591;72
128658085;-633;81
128659085;-665;83
128660117;-687;65
128661085;-698;35
128662088;-698;-6
128663086;-687;-48
128664088;-665;-86
128665085;-633;-107
128666088;-591;-118
128667085;-539;-124
128668088;-479;-150
128669088;-411;-193
128670082;-337;-246
128671157;-257;-298
128672085;-174;-344
128673088;-87;-380
128674085;0;-401
128675087;0;-412
128676084;87;-412
128677087;174;-391
128678084;257;-338
128679089;337;-263
128680087;411;-193
128681087;479;-151
128682104;539;-117
128683085;591;-88
128684087;633;-72
128685083;665;-66
128686085;687;-60
128687089;698;-34
128688083;698;-7
128689082;687;21
128690084;665;44
128691088;633;68
128692089;591;86
128693102;539;108
128694083;479;136
128695085;411;178
128696089;337;230
128697083;257;289
128698087;174;343
128699084;87;385
128700088;0;403
128701089;-87;385
128702086;-174;324
128703088;-257;240
128704096;-337;159
128705085;-411;110
128706087;-479;84
128707084;-539;74
128708085;-591;69
128709084;-633;79
128710086;-665;81
128711083;-687;62
128712084;-698;30
128713088;-698;-14
128714082;-687;-54
128715102;-665;-90
128716084;-633;-110
128717087;-591;-121
128718084;-539;-128
128719089;-479;-154
128720087;-411;-196
128721089;-337;-248
128722086;-257;-302
128723089;-174;-348
128724086;-87;-383
128725088;0;-405
128726101;0;-415
128727083;87;-412
128728086;174;-391
128729086;257;-341
128730088;337;-265
128731086;411;-197
128732088;479;-155
128733085;539;-119
128734088;591;-88
128735085;633;-72
128736088;665;-65
128737103;687;-58
128738085;698;-34
128739082;698;-7
128740088;687;20
128741082;665;43
128742087;633;70
128743089;591;88
128744087;539;109
128745089;479;133
128746086;411;176
128747098;337;230
128748086;257;289
128749083;174;343
128750087;87;384
128751088;0;406
128752085;-87;392
128753086;-174;335
128754083;-257;250
128755084;-337;169
128756089;-411;121
128757082;-479;93
128758097;-539;80
128759089;-591;72
128760083;-633;81
128761088;-665;84
128762089;-687;70
128763086;-698;41
128764087;-698;0
128765084;-687;-45
128766085;-665;-81
128767082;-633;-104
128768083;-591;-114
128769103;-539;-124
128770084;-479;-148
128771086;-411;-188
128772083;-337;-240
128773084;-257;-293
128774088;-174;-340
128775082;-87;-378
128776086;0;-398
128777088;0;-408
128778084;87;-406
128779088;174;-386
128780103;257;-334
128781085;337;-258
128782088;411;-189
128783085;479;-144
128784087;539;-109
128785085;591;-82
128786087;633;-67
128787084;665;-58
128788087;687;-53
128789087;698;-30
128790089;698;-2
128791356;687;82
128792082;665;52
128793085;633;76
128794082;591;93
128795085;539;115
128796082;479;142
128797084;411;185
128798082;337;237
128799087;257;297
128800084;174;354
128801086;87;394
128802084;0;409
128803100;-87;388
128804089;-174;327
128805084;-257;239
128806089;-337;161
128807084;-411;117
128808089;-479;93
128809086;-539;82
128810084;-591;77
128811086;-633;86
128812082;-665;88
128813083;-687;68
128814099;-698;36
128815083;-698;-7
128816084;-687;-49
128817089;-665;-85
128818082;-633;-103
128819089;-591;-111
128820083;-539;-122
128821087;-479;-151
128822088;-411;-192
128823085;-337;-243
128824086;-257;-296
128825097;-174;-343
128826083;-87;-376
128827087;0;-396
128828088;0;-408
128829088;87;-410
128830089;174;-392
128831086;257;-345
128832087;337;-272
128833084;411;-201
128834085;479;-158
128835082;539;-120
128836097;591;-89
128837083;633;-70
128838088;665;-59
128839084;687;-52
128840089;698;-35
128841082;698;-9
128842087;687;19
128843088;665;45
128844084;633;70
128845086;591;91
128846083;539;111
128847102;479;135
128848084;411;174
128849089;337;225
128850087;257;287
128851089;174;342
128852086;87;384
128853089;0;403
128854086;-87;389
128855088;-174;332
128856086;-257;248
128857088;-337;167
128858100;-411;117
128859084;-479;88
128860087;-539;78
128861084;-591;74
128862087;-633;84
128863084;-665;87
128864087;-687;71
128865084;-698;40
128866087;-698;-2
128867084;-687;-49
128868098;-665;-84
128869082;-633;-108
128870085;-591;-118
128871082;-539;-127
128872085;-479;-149
128873082;-411;-191
128874084;-337;-243
128875082;-257;-294
128876084;-174;-341
128877089;-87;-379
128878089;0;-402
128879098;0;-411
128880087;87;-412
128881089;174;-390
128882086;257;-336
128883087;337;-258
128884084;411;-189
128885085;479;-148
128886082;539;-113
128887083;591;-84
128888088;633;-67
128889110;665;-58
128890102;687;-54
128891083;698;-33
128892085;698;-3
128893089;687;27
128894082;665;50
128895087;633;74
128896088;591;91
128897085;539;114
128898086;479;142
128899086;411;181
128900097;337;234
128901086;257;296
128902088;174;349
128903084;87;389
128904086;0;408
128905083;-87;391
128906084;-174;329
128907088;-257;243
128908082;-337;166
128909089;-411;119
128910101;-479;92
128911104;-539;80
128912085;-591;75
128913088;-633;84
128914085;-665;87
128915088;-687;70
128916085;-698;39
128917088;-698;-5
128918085;-687;-44
128919083;-665;-82
128920088;-633;-105
128921169;-591;-115
128922087;-539;-123
128923082;-479;-148
128924087;-411;-190
128925089;-337;-242
128926087;-257;-295
128927089;-174;-343
128928086;-87;-378
128929083;0;-399
128930089;0;-411
128931083;87;-410
128932128;174;-386
128933089;257;-334
128934084;337;-260
128935089;411;-193
128936083;479;-150
128937088;539;-115
128938083;591;-83
128939083;633;-68
128940085;665;-59
128941083;687;-52
128942085;698;-30
128943126;698;-2
128944087;687;26
128945088;665;49
128946085;633;74
128947087;591;92
128948083;539;112
128949087;479;139
128950084;411;181
128951085;337;233
128952082;257;296
128953083;174;353
128954213;87;394
128955103;0;411
128956085;-87;391
128957087;-174;332
128958083;-257;249
128959088;-337;171
128960084;-411;122
128961086;-479;94
128962083;-539;83
128963084;-591;78
128964088;-633;86
128965082;-665;88
128966184;-687;71
128967087;-698;39
128968089;-698;0
128969088;-687;-43
128970082;-665;-79
128971086;-633;-103
128972088;-591;-113
128973084;-539;-122
128974086;-479;-149
128975082;-411;-188
128976084;-337;-239
128977133;-257;-293
128978083;-174;-341
128979089;-87;-378
128980086;0;-399
128981088;0;-409
128982086;87;-408
128983085;174;-388
128984082;257;-340
128985085;337;-269
128986082;411;-200
128987084;479;-155
128988117;539;-115
128989086;591;-81
128990089;633;-63
128991086;665;-56
128992089;687;-50
128993086;698;-30
128994088;698;-5
128995086;687;24
128996088;665;49
128997085;633;73
128998088;591;91
128999103;539;114
129000084;479;139
129001087;411;177
129002085;337;229
129003087;257;290
129004084;174;345
129005087;87;388
129006084;0;406
129007086;-87;388
129008084;-174;331
129009087;-257;251
129010098;-337;173
129011089;-411;122
129012083;-479;91
129013087;-539;78
129014089;-591;75
129015085;-633;87
129016087;-665;89
129017084;-687;72
129018085;-698;42
129019084;-698;0
129020086;-687;-45
129021083;-665;-83
129022100;-633;-108
129023089;-591;-115
129024083;-539;-121
129025087;-479;-147
129026089;-411;-189
129027085;-337;-241
129028087;-257;-293
129029086;-174;-338
129030087;-87;-376
129031084;0;-399
129032085;0;-411
129033097;87;-410
129034085;174;-389
129035087;257;-337
129036084;337;-261
129037085;411;-194
129038082;479;-148
129039086;539;-113
129040083;591;-84
129041084;633;-68
129042089;665;-59
129043082;687;-50
129044114;698;-30
129045100;698;-3
129046087;687;27
129047084;665;49
129048087;633;73
129049087;591;91
129050089;539;115
129051087;479;143
129052089;411;182
129053086;337;233
129054088;257;294
129055112;174;349
129056099;87;392
129057089;0;413
129058084;-87;396
129059084;-174;340
129060087;-257;255
129061084;-337;176
129062086;-411;126
129063084;-479;95
129064086;-539;82
129065083;-591;76
129066123;-633;87
129067084;-665;88
129068086;-687;75
129069086;-698;45
129070089;-698;2
129071086;-687;-42
129072088;-665;-78
129073086;-633;-102
129074087;-591;-110
129075083;-539;-118
129076084;-479;-141
129077171;-411;-182
129078086;-337;-235
129079083;-257;-287
129080088;-174;-335
129081089;-87;-372
129082086;0;-396
129083087;0;-410
129084084;87;-409
129085085;174;-385
129086082;257;-334
129087083;337;-259
129088117;411;-192
129089085;479;-149
129090087;539;-111
129091084;591;-79
129092085;633;-64
129093089;665;-54
129094083;687;-47
129095087;698;-27
129096089;698;-1
129097085;687;29
129098087;665;54
129099086;633;78
129100148;591;96
129101084;539;119
129102086;479;145
129103082;411;185
129104084;337;239
129105088;257;299
129106089;174;354
129107086;87;396
129108087;0;414
129109087;-87;391
129110089;-174;329
129111117;-257;244
129112085;-337;165
129113088;-411;120
129114085;-479;94
129115087;-539;86
129116085;-591;83
129117087;-633;93
129118084;-665;91
129119089;-687;72
129120087;-698;41
129121089;-698;-3
129122086;-687;-45
129123191;-665;-83
129124088;-633;-103
129125083;-591;-111
129126088;-539;-120
129127082;-479;-147
129128088;-411;-189
129129085;-337;-243
129130082;-257;-296
129131084;-174;-344
129132089;-87;-379
129133084;0;-397
129134205;0;-353
129135086;89;-409
129136089;177;-389
129137086;262;-341
129138088;343;-269
129139088;418;-200
129140089;486;-155
129141084;547;-118
129142086;598;-83
129143083;640;-63
129144084;671;-54
129145102;691;-49
129146083;699;-29
129147085;696;-3
129148082;682;26
129149086;656;49
129150083;620;75
129151084;574;93
129152089;518;115
129153082;453;141
129154086;381;181
129155156;303;232
129156083;220;292
129157085;133;346
129158082;44;389
129159086;-44;403
129160083;-133;377
129161084;-220;313
129162088;-303;224
129163082;-381;148
129164086;-453;104
129165088;-518;80
129166144;-574;77
129167087;-620;78
129168088;-656;90
129169087;-682;89
129170089;-696;65
129171085;-699;30
129172087;-691;-17
129173084;-671;-60
129174085;-640;-96
129175083;-598;-113
129176085;-547;-119
129177128;-486;-126
129178087;-418;-153
129179084;-343;-199
129180089;-262;-256
129181084;-177;-310
129182089;-89;-357
129183087;0;-391
129184085;0;-406
129185087;89;-407
129186085;177;-387
129187087;262;-341
129188099;343;-268
129189084;418;-189
129190087;486;-138
129191084;547;-103
129192087;598;-80
129193084;640;-62
129194086;671;-58
129195084;691;-50
129196086;699;-29
129197084;696;2
129198086;682;32
129199101;656;57
129200082;620;76
129201085;574;94
129202083;518;112
129203085;453;139
129204082;381;181
129205083;303;239
129206087;220;299
129207088;133;355
129208084;44;394
129209103;-44;409
129210084;-133;385
129211086;-220;322
129212083;-303;233
129213084;-381;150
129214089;-453;108
129215082;-518;88
129216087;-574;87
129217088;-620;86
129218085;-656;96
129219089;-682;92
129220101;-696;67
129221082;-699;32
129222084;-691;-14
129223089;-671;-56
129224082;-640;-89
129225087;-598;-105
129226088;-547;-110
129227085;-486;-119
129228086;-418;-150
129229086;-343;-195
129230087;-262;-248
129231101;-177;-304
129232083;-89;-351
129233084;0;-383
129234089;0;-399
129235082;89;-401
129236087;177;-385
129237088;262;-342
129238085;343;-275
129239089;418;-197
129240086;486;-145
129241089;547;-108
129242101;598;-82
129243083;640;-58
129244086;671;-53
129245084;691;-47
129246086;699;-29
129247083;696;0
129248086;682;32
129249086;656;58
129250088;620;77
129251085;574;94
129252088;518;114
129253101;453;142
129254083;381;181
129255086;303;230
129256083;220;290
129257085;133;351
129258083;44;393
129259088;-44;406
129260085;-133;378
129261087;-220;314
129262084;-303;224
129263087;-381;141
129264099;-453;99
129265088;-518;83
129266083;-574;84
129267088;-620;85
129268083;-656;96
129269083;-682;92
129270085;-696;65
129271089;-699;26
129272089;-691;-21
129273086;-671;-63
129274087;-640;-96
129275102;-598;-109
129276083;-547;-114
129277085;-486;-122
129278089;-418;-153
129279085;-343;-200
129280082;-262;-255
129281083;-177;-311
129282088;-89;-357
129283089;0;-390
129284086;0;-407
129285087;89;-407
129286099;177;-387
129287088;262;-345
129288082;343;-274
129289089;418;-194
129290083;486;-142
129291087;547;-107
129292088;598;-80
129293085;640;-59
129294087;671;-57
129295083;691;-49
129296085;699;-26
129297104;696;5
129298085;682;31
129299082;656;55
129300086;620;75
129301088;574;94
129302084;518;114
129303086;453;143
129304082;381;184
129305084;303;236
129306089;220;293
129307104;133;350
129308086;44;393
129309083;-44;408
129310088;-133;382
129311083;-220;315
129312088;-303;226
129313082;-381;148
129314088;-453;106
129315082;-518;86
129316087;-574;84
129317089;-620;85
129318103;-656;95
129319087;-682;92
129320082;-696;65
129321087;-699;26
129322082;-691;-19
129323087;-671;-58
129324089;-640;-91
129325087;-598;-107
129326089;-547;-113
129327086;-486;-122
129328089;-418;-150
129329102;-343;-197
129330084;-262;-254
129331086;-177;-309
129332084;-89;-353
129333086;0;-387
129334084;0;-405
129335086;89;-406
129336082;177;-390
129337083;262;-346
129338086;343;-277
129339101;418;-199
129340086;486;-147
129341087;547;-111
129342084;598;-85
129343086;640;-60
129344082;671;-54
129345084;691;-48
129346088;699;-28
129347089;696;3
129348086;682;29
129349082;656;53
129350097;620;74
129351086;574;94
129352088;518;115
129353084;453;143
129354086;381;181
129355083;303;234
129356084;220;293
129357088;133;352
129358082;44;393
129359089;-44;407
129360083;-133;382
129361102;-220;321
129362088;-303;233
129363084;-381;152
129364086;-453;108
129365083;-518;86
129366084;-574;87
129367088;-620;85
129368082;-656;95
129369089;-682;93
129370083;-696;71
129371087;-699;33
129372098;-691;-12
129373088;-671;-55
129374083;-640;-87
129375088;-598;-107
129376082;-547;-112
129377087;-486;-119
129378082;-418;-145
129379082;-343;-189
129380084;-262;-247
129381089;-177;-304
129382084;-89;-352
129383101;0;-386
129384083;0;-403
129385086;89;-402
129386084;177;-383
129387086;262;-341
129388084;343;-270
129389088;418;-189
129390086;486;-136
129391114;547;-104
129392086;598;-79
129393115;640;-57
129394099;671;-53
129395089;691;-45
129396084;699;-23
129397089;696;12
129398084;682;40
129399084;656;61
129400086;620;79
129401084;574;96
129402085;518;117
129403088;453;147
129404116;381;189
129405096;303;241
129406083;220;299
129407087;133;355
129408088;44;398
129409088;-44;410
129410089;-133;379
129411086;-220;309
129412087;-303;219
129413084;-381;141
129414085;-453;100
129415109;-518;83
129416103;-574;87
129417084;-620;90
129418086;-656;99
129419086;-682;95
129420087;-696;67
129421084;-699;27
129422085;-691;-22
129423082;-671;-62
129424083;-640;-92
129425088;-598;-108
129426089;-547;-112
129427192;-486;-118
129428086;-418;-147
129429082;-343;-196
129430087;-262;-257
129431088;-177;-315
129432085;-89;-360
129433086;0;-389
129434083;0;-402
129435084;89;-405
129436089;177;-387
129437083;262;-344
129438143;343;-274
129439084;418;-200
129440087;486;-146
129441084;547;-110
129442087;598;-82
129443084;640;-58
129444086;671;-50
129445084;691;-43
129446086;699;-24
129447084;696;7
129448086;682;33
129449161;656;55
129450086;620;72
129451088;574;93
129452086;518;115
129453088;453;144
129454085;381;187
129455088;303;238
129456085;220;295
129457088;133;351
129458085;44;395
129459083;-44;409
129460117;-133;383
129461088;-220;318
129462083;-303;229
129463088;-381;148
129464082;-453;106
129465088;-518;86
129466082;-574;86
129467086;-620;85
129468087;-656;97
129469085;-682;96
129470087;-696;76
129471084;-699;38
129472123;-691;-11
129473086;-671;-56
129474088;-640;-89
129475085;-598;-107
129476086;-547;-113
129477083;-486;-120
129478084;-418;-145
129479084;-343;-190
129480085;-262;-247
129481089;-177;-307
129482083;-89;-355
129483087;0;-389
129484119;0;-404
129485086;89;-404
129486088;177;-382
129487085;262;-337
129488086;343;-264
129489086;418;-185
129490087;486;-136
129491084;547;-103
129492085;598;-77
129493089;640;-57
129494083;671;-50
129495088;691;-40
129496110;699;-19
129497089;696;12
129498083;682;41
129499082;656;62
129500083;620;78
129501088;574;96
129502089;518;116
129503087;453;148
129504089;381;192
129505087;303;245
129506089;220;305
129507086;133;362
129508126;44;402
129509088;-44;410
129510083;-133;380
129511088;-220;315
129512082;-303;229
129513087;-381;149
129514082;-453;107
129515087;-518;91
129516089;-574;93
129517087;-620;92
129518089;-656;103
129519110;-682;100
129520084;-696;77
129521087;-699;38
129522084;-691;-10
129523087;-671;-53
129524084;-640;-84
129525086;-598;-101
129526084;-547;-106
129527086;-486;-112
129528084;-418;-141
129529089;-343;-188
129530097;-262;-247
129531087;-177;-303
129532082;-89;-351
129533085;0;-384
129534086;0;-399
129535082;89;-399
129536084;177;-381
129537088;262;-336
